episode,reward,bins,optimal_bins,utilization,actor_loss,critic_loss,gradient_variance,gradient_norm
0,-37.74863387978142,122,104,0.8425136612021857,-129.81996154785156,600.34912109375,0.0,81.5451431274414
1,-151.82913165266106,238,206,0.8617086834733894,-290.88031005859375,2755.47314453125,0.04398487135767937,145.3928985595703
2,59.33333333333334,24,20,0.8333333333333334,762.6841430664062,34412.1328125,0.4609612822532654,548.0733032226562
3,-9.541666666666657,96,83,0.8645833333333334,512.0018920898438,8556.2021484375,0.48878154158592224,280.3671569824219
4,-5.702127659574472,94,83,0.8829787234042553,381.098876953125,4576.2275390625,0.43787881731987,133.5685577392578
5,35.33333333333334,48,40,0.8333333333333334,377.9979248046875,5974.005859375,0.39869531989097595,150.35476684570312
6,63.95652173913044,23,20,0.8695652173913043,335.2611389160156,6903.20654296875,0.35774192214012146,106.62140655517578
7,63.95652173913044,23,20,0.8695652173913043,301.2842102050781,5529.279296875,0.32517799735069275,101.52123260498047
8,-25.74269005847954,114,101,0.8825730994152047,-82.10990905761719,246.60153198242188,0.2946653366088867,46.99576950073242
9,-141.2008733624454,229,202,0.8779912663755458,-785.4475708007812,17611.91796875,0.3104429543018341,279.7040710449219
10,-155.89073305670814,241,206,0.8510926694329184,-863.8860473632812,21015.6484375,0.3130871057510376,240.7257537841797
11,40.95652173913044,46,40,0.8695652173913043,236.2476348876953,2384.38916015625,0.2920148968696594,77.83171081542969
12,-39.4731182795699,124,105,0.845268817204301,-120.07106018066406,546.010009765625,0.2749843895435333,83.30268859863281
13,-7.631578947368411,95,83,0.8736842105263158,26.28523826599121,22.11404037475586,0.2566046416759491,4.708662509918213
14,38.1063829787234,47,40,0.851063829787234,249.71670532226562,2609.77783203125,0.2500276565551758,152.53695678710938
15,-7.631578947368411,95,83,0.8736842105263158,42.25069808959961,56.94514465332031,0.23524756729602814,8.22469711303711
16,40.95652173913044,46,40,0.8695652173913043,259.0764465332031,3058.275146484375,0.22550508379936218,91.76116180419922
17,59.33333333333334,24,20,0.8333333333333334,297.29425048828125,5273.076171875,0.2211204618215561,154.41514587402344
18,-7.631578947368411,95,83,0.8736842105263158,38.026885986328125,45.18206787109375,0.2100607454776764,8.59277629852295
19,63.95652173913044,23,20,0.8695652173913043,295.84539794921875,5575.873046875,0.20457831025123596,123.29629516601562
20,-29.080459770114942,116,101,0.8691954022988506,-57.61301040649414,124.39871215820312,0.19531966745853424,17.56586456298828
21,-138.4273127753304,227,202,0.885726872246696,-703.5340576171875,13741.6083984375,0.19720590114593506,196.58848571777344
