episode,reward,bins,optimal_bins,utilization,actor_loss,critic_loss,gradient_variance,gradient_norm
0,40.95652173913044,46,40,0.8695652173913043,-0.47192643453308847,10.076292546875932,0.0,0.7027069926261902
1,32.03030303030303,55,48,0.8703030303030304,-2.1533391863049474,8.42583967351527,1.753511605784297e-05,3.287428855895996
2,-144.82395382395384,231,200,0.8617604617604617,-0.00656019553571241,47.58637270966574,1.7663858670857735e-05,1.2915736436843872
3,-29.301449275362316,115,99,0.8569855072463768,1.1356371144065633,0.717555652510967,1.5513256585109048e-05,0.7638212442398071
4,43.888888888888886,45,40,0.8888888888888888,1.2528529187075037,28.98165110301019,3.153348370688036e-05,4.172033786773682
5,-30.82336182336182,117,101,0.8617663817663818,0.6652383417972487,1.3221769004837138,2.793539533740841e-05,1.0425429344177246
6,59.33333333333334,24,20,0.8333333333333334,1.4668820996303111,65.27656937178637,0.0017892421456053853,48.261634826660156
7,-145.45493562231758,233,204,0.875450643776824,-0.7645003072377241,44.62126351536945,0.0015980617608875036,0.8895900249481201
8,59.33333333333334,24,20,0.8333333333333334,0.48152933816891164,38.43770253076195,0.002099687699228525,32.17979049682617
9,22.93442622950819,61,52,0.839344262295082,-1.5044947629867238,0.2240308404963436,0.0019139026990160346,2.1453561782836914
10,55.0,25,20,0.8,-0.3506946206034627,18.245859184638253,0.0017876045312732458,8.69447135925293
11,40.95652173913044,46,40,0.8695652173913043,-1.3704538336023688,2.174351646233845,0.0016510449349880219,0.7538952827453613
12,63.95652173913044,23,20,0.8695652173913043,-0.9411113013047725,19.354974362637222,0.001536090741865337,2.0459673404693604
13,40.95652173913044,46,40,0.8695652173913043,-1.6412431220524013,0.6947961523401318,0.0014347085962072015,1.6829816102981567
14,-142.6753623188406,230,201,0.8732463768115942,-2.8957001015041897,60.946925024268786,0.0013461499474942684,1.3707990646362305
15,40.95652173913044,46,40,0.8695652173913043,-1.5089069039095193,0.99150159083365,0.0012673656456172466,0.7429202198982239
16,-143.984126984127,231,202,0.8701587301587301,-1.828256315603312,53.68807246841763,0.0011971453204751015,0.7609122395515442
17,63.95652173913044,23,20,0.8695652173913043,-0.6201093421259429,33.27481802105005,0.0011343244696035981,0.9246136546134949
18,23.316384180790962,59,49,0.8231638418079096,-0.9410720697778743,0.12397593675773622,0.0010781814344227314,1.3981170654296875
19,32.03030303030303,55,48,0.8703030303030304,-0.5450761536412756,2.5001116364680476,0.0010271610226482153,0.9177194237709045
20,59.33333333333334,24,20,0.8333333333333334,0.5330598743748851,43.99713002924315,0.0009816983947530389,2.40124773979187
21,-3.7526881720430083,93,83,0.8924731182795699,-0.22448832051293266,0.21869533215335296,0.0009390836348757148,0.9256321787834167
22,-135.13095238095238,224,200,0.8886904761904761,0.39349920581162223,34.34366771115952,0.0009000058053061366,0.6310302019119263
23,-5.702127659574472,94,83,0.8829787234042553,-0.14210819561571952,0.280061374554387,0.000864007044583559,0.12596789002418518
24,38.1063829787234,47,40,0.851063829787234,0.15962785307783633,8.888665507914315,0.0008641473250463605,11.84716796875
25,40.95652173913044,46,40,0.8695652173913043,0.2886376620817259,10.223407455789316,0.0009349638130515814,21.73017692565918
26,59.33333333333334,24,20,0.8333333333333334,0.6094548902765382,42.22024937755518,0.0010042354697361588,22.01510238647461
27,-142.58260869565217,230,202,0.8741739130434782,0.3606322242258102,39.160258300487996,0.000970108900219202,0.6374768018722534
28,24.034482758620683,58,48,0.8203448275862069,-0.5593395712057827,0.11192675099157512,0.0009382275748066604,0.7194374799728394
29,-39.4731182795699,124,105,0.845268817204301,-0.6610664902909775,11.398348786200948,0.0009082836331799626,0.6476905345916748
30,-24.00595238095238,112,99,0.8799404761904762,-0.6522712281403074,6.288576772245225,0.0008801906369626522,0.5984428524971008
31,-7.631578947368411,95,83,0.8736842105263158,-0.4803501888018218,1.242882314586934,0.0008537534158676863,0.3537393808364868
32,-26.860869565217385,115,102,0.8813913043478261,-0.2768627653514386,5.238448879786941,0.0008288365788757801,0.552578330039978
33,40.95652173913044,46,40,0.8695652173913043,0.32315912819831283,8.392688104829565,0.0008915886282920837,22.306142807006836
34,38.1063829787234,47,40,0.851063829787234,0.4403502843797469,7.833890262495786,0.0008669912931509316,0.07214049994945526
35,63.95652173913044,23,20,0.8695652173913043,1.08599945730748,50.65340860712835,0.0008463899721391499,3.647568941116333
36,40.58666666666667,50,46,0.9058666666666667,-0.00011927308514714241,5.369196315315086,0.0008244115160778165,0.7670484185218811
37,-3.7526881720430083,93,83,0.8924731182795699,-0.40090825393190244,0.6204356740515959,0.0008035085047595203,1.1657953262329102
38,38.1063829787234,47,40,0.851063829787234,-0.195577827442321,3.6832049317191746,0.0007841414771974087,1.6807310581207275
39,-7.631578947368411,95,83,0.8736842105263158,-0.7397559721321159,1.8161765477652416,0.000765182136092335,0.48269122838974
40,-5.702127659574472,94,83,0.8829787234042553,-0.7225062707948382,1.7183792634387367,0.0007470464915968478,0.1260545551776886
41,40.95652173913044,46,40,0.8695652173913043,-0.5234277813160588,2.6866890978586486,0.000730251194909215,2.086045503616333
42,32.03030303030303,55,48,0.8703030303030304,-1.0238990934740286,0.13675468594493623,0.0007138384389691055,0.7658798694610596
43,-23.458333333333343,112,100,0.8854166666666666,-0.8803161455762165,6.978853663946227,0.0006980589823797345,0.3535699248313904
44,-23.30088495575221,113,102,0.8969911504424779,-0.6104463111150835,5.521881138938275,0.00068300572456792,0.6944260001182556
45,-30.31623931623932,117,102,0.8668376068376068,-0.26216590633930537,5.644566400368714,0.0006685779662802815,0.4768795967102051
46,-27.549707602339183,114,99,0.8645029239766082,0.13023692332694736,3.1306953690553017,0.0006547505618073046,0.6168428063392639
47,36.33333333333333,53,48,0.8933333333333333,0.6411739462600963,7.496266199423289,0.0006418823031708598,1.9604649543762207
48,28.039548022598865,59,52,0.8703954802259887,0.6267418895922674,5.704960986865973,0.000629142508842051,0.5475844144821167
49,-34.28374655647383,121,106,0.8671625344352617,0.7233189850812778,2.068516609596898,0.0006168571999296546,0.31659355759620667
50,-28.620689655172413,116,102,0.8737931034482759,0.5713931480213432,1.343318278190855,0.0006050647934898734,0.5264797210693359
51,38.1063829787234,47,40,0.851063829787234,0.4099830365903472,9.0250298936081,0.0005937208188697696,0.6880319118499756
52,-30.89265536723164,118,104,0.8710734463276836,0.20190258204820566,2.2315008534030447,0.0005827833665534854,0.5056737065315247
53,30.36904761904762,56,49,0.8636904761904762,0.025043641931915772,3.1222140497085404,0.0005722499336116016,0.402517169713974
54,-27.15072463768115,115,102,0.8784927536231885,-0.16596497865430138,2.523108548383373,0.000562101136893034,0.4641033113002777
55,-23.961651917404126,113,101,0.8903834808259588,-0.29807467741738947,2.291350389638733,0.0005523024592548609,0.3966938257217407
56,40.95652173913044,46,40,0.8695652173913043,-0.09364329560776241,6.083791885823587,0.0005433977930806577,2.4040656089782715
57,32.03030303030303,55,48,0.8703030303030304,-0.35152866494172486,1.0611576369704159,0.0005342324730008841,0.3686314523220062
58,59.33333333333334,24,20,0.8333333333333334,0.5521274709844874,27.395446454002766,0.0005255010328255594,1.0099118947982788
59,-27.324637681159416,115,101,0.8767536231884058,-0.6374222659592306,4.8620555529300375,0.000516926113050431,0.38267266750335693
60,-34.37741046831957,121,105,0.8662258953168044,-0.6816109614164816,7.3886432856725754,0.0005086318124085665,0.41126492619514465
