episode,reward,bins,optimal_bins,utilization,actor_loss,critic_loss,gradient_variance,gradient_norm
0,30.36904761904762,56,49,0.8636904761904762,0.17580150593130384,17.64710964293704,0.0,3.7112927436828613
1,-7.631578947368411,95,83,0.8736842105263158,-1.8416432855010498,4.725212322720111,2.2832766262581572e-05,0.668216347694397
2,-135.79464285714286,224,198,0.8820535714285714,-0.8590574692523774,47.37350239303437,2.282927198393736e-05,1.7850216627120972
3,63.95652173913044,23,20,0.8695652173913043,1.5662891517968092,76.68717617911304,2.1363857740652747e-05,1.0954214334487915
4,43.888888888888886,45,40,0.8888888888888888,0.09800759286554239,12.129808605061635,3.858644777210429e-05,4.582253932952881
5,-30.367521367521363,117,102,0.8663247863247864,-0.6795909176798887,10.638618058900065,3.490884046186693e-05,1.3328711986541748
6,40.95652173913044,46,40,0.8695652173913043,-0.5388330355999642,3.9146669630869138,3.545841173036024e-05,2.4112489223480225
7,-126.82488479262673,217,196,0.9017511520737327,-0.3631405953983631,42.228216337901216,3.235604890505783e-05,1.2812117338180542
8,32.63265306122449,49,40,0.8163265306122449,-0.617911803885363,1.0658213737777515,2.9309878300409764e-05,0.31926229596138
9,63.95652173913044,23,20,0.8695652173913043,-0.19836346240481362,30.674604630920896,3.0112152671790682e-05,2.7654004096984863
10,63.95652173913044,23,20,0.8695652173913043,-0.010261790012009442,24.64482529172028,0.00027673080330714583,22.12344741821289
11,-5.702127659574472,94,83,0.8829787234042553,-0.9542013452737592,4.041445728282312,0.0002558972919359803,0.2817037105560303
12,-5.702127659574472,94,83,0.8829787234042553,-1.248629307054216,4.936505376498147,0.00023806345416232944,0.34552890062332153
13,59.33333333333334,24,20,0.8333333333333334,-0.783924829956959,7.039659803768398,0.00022374585387296975,1.546241044998169
14,-143.58908045977012,232,206,0.8841091954022988,0.2690097661438813,57.70993865433569,0.00021027105685789138,0.7394675016403198
15,-5.702127659574472,94,83,0.8829787234042553,-0.9561837522469432,4.706138078227787,0.00019815268751699477,0.4876629710197449
16,-31.786324786324784,117,100,0.8521367521367521,-0.2965134723713163,16.86232658675835,0.00018745117995422333,0.734428882598877
17,-5.702127659574472,94,83,0.8829787234042553,-0.07533099439706348,2.029358007218116,0.0001776750577846542,0.19737568497657776
18,-31.358974358974365,117,101,0.8564102564102564,0.7945431778698548,7.427120234191249,0.00016896774468477815,0.5265191793441772
19,63.95652173913044,23,20,0.8695652173913043,0.8387053319893312,44.563159110099456,0.0006256485939957201,39.77707290649414
20,-139.81578947368422,228,202,0.8818421052631579,1.8562670125309069,36.60756567129342,0.0005976306856609881,1.033730387687683
21,-29.620689655172413,116,101,0.8637931034482759,0.8144274789389101,4.87128052223352,0.0005717896856367588,0.6666937470436096
22,-21.797619047619037,112,102,0.9020238095238096,0.5767729650269757,3.3763414190080265,0.0005482656415551901,0.9923272728919983
23,-149.09887005649716,236,206,0.8690112994350282,0.9699135930927127,43.25917685476844,0.0005263802013359964,0.692183256149292
24,38.1063829787234,47,40,0.851063829787234,-0.12704152058722684,3.8020914903225558,0.0005063854623585939,0.7499914765357971
25,55.0,25,20,0.8,0.5742140209476929,16.62731250262479,0.0014015884371474385,63.34851837158203
26,31.509090909090915,55,48,0.8650909090909091,-0.7709242083692516,0.15711472283675,0.0013523168163374066,1.0779813528060913
27,23.021857923497265,61,52,0.8402185792349727,-0.8693715745466761,1.4016250285524166,0.001305826473981142,0.6360017657279968
28,43.888888888888886,45,40,0.8888888888888888,-0.7112933773751138,3.108310280147152,0.0012624405790120363,0.3690471351146698
29,-7.631578947368411,95,83,0.8736842105263158,-0.6324443536850595,1.6042292168024062,0.0012217804323881865,0.2463514655828476
30,-24.769911504424783,113,100,0.8823008849557522,-0.5302900979449987,5.381920416390022,0.0011840254301205277,1.3524137735366821
31,43.888888888888886,45,40,0.8888888888888888,-0.3115046019665897,6.292787739847739,0.0011482626432552934,0.30809980630874634
32,38.1063829787234,47,40,0.851063829787234,0.05901347177950811,5.105675830207042,0.0011147481855005026,0.9856369495391846
33,-7.631578947368411,95,83,0.8736842105263158,-0.13153039912867825,0.38341250486557055,0.001083557028323412,1.5688562393188477
34,34.641975308641975,54,48,0.8864197530864197,0.07861317808419699,3.932507866798595,0.001053572166711092,0.7594682574272156
35,-149.08757062146893,236,206,0.8691242937853108,0.0615916637598275,39.51341341451721,0.0010251199128106236,0.5462092757225037
36,-28.768115942028984,115,100,0.8623188405797102,0.09865380726023432,2.7829049885991592,0.0009981951443478465,0.43664848804473877
37,-26.54385964912281,114,100,0.874561403508772,0.21925089450633095,1.89596485715819,0.0009727139840833843,0.701580822467804
38,-30.632183908045988,116,100,0.8536781609195402,0.2663944891282881,2.2407385279075083,0.0009485168848186731,0.6251596212387085
39,-33.31932773109243,119,103,0.8568067226890757,0.4152795978698123,2.277703158177201,0.0009254246833734214,0.3879583179950714
40,-3.7526881720430083,93,83,0.8924731182795699,0.26080220337104265,0.022166043490120302,0.000903422012925148,0.27748608589172363
41,-147.7177304964539,235,206,0.872822695035461,0.5958019682748272,33.57296552854581,0.0008824577089399099,0.4917997419834137
42,30.793939393939382,55,48,0.8579393939393939,0.5942659135685062,6.557273407106123,0.0008624820620752871,0.7222245931625366
43,-135.13095238095238,224,200,0.8886904761904761,0.24272699460561853,26.85853212036413,0.0008434097399003804,0.9206769466400146
44,40.95652173913044,46,40,0.8695652173913043,0.29757498423168727,8.472132321462313,0.0008252038969658315,0.9987515211105347
45,-7.631578947368411,95,83,0.8736842105263158,-0.15349386304114887,0.24864919375351757,0.0008076658705249429,0.25110915303230286
46,38.1063829787234,47,40,0.851063829787234,-0.15848478062616778,3.7896735129413956,0.0008050516480579972,10.344883918762207
47,-5.702127659574472,94,83,0.8829787234042553,-0.46227872168265094,0.5579430262399364,0.0007886292296461761,0.17083077132701874
48,63.95652173913044,23,20,0.8695652173913043,-0.32816314274714387,18.863566618969518,0.000772886211052537,0.5057979822158813
49,-3.7526881720430083,93,83,0.8924731182795699,-0.9328059461840894,1.3627426767669828,0.0007577342912554741,0.18932504951953888
50,-37.18181818181819,121,102,0.8381818181818181,-1.282722416372053,12.763486609595477,0.0007433082791976631,0.9777366518974304
51,-7.631578947368411,95,83,0.8736842105263158,-1.0909337274060817,2.421322110758382,0.0007293025264516473,0.41257914900779724
52,-27.51014492753623,115,101,0.8748985507246377,-0.7761814226142292,6.704433236508288,0.0007158924709074199,0.9235793352127075
