episode,reward,bins,optimal_bins,utilization,actor_loss,critic_loss,gradient_variance,gradient_norm
0,38.1063829787234,47,40,0.851063829787234,0.4962425175399403,17.630046503573965,0.0,2.0595569610595703
1,-36.087431693989075,122,105,0.8591256830601093,-5.503428839845583,55.252941442345715,4.323418761487119e-05,4.567326545715332
2,-23.772861356932154,113,101,0.8922713864306785,-2.5386565539624826,14.654700305150259,4.93325169372838e-05,3.2113137245178223
3,-32.050847457627114,118,102,0.8594915254237289,0.31501320395636867,4.52389581985861,8.227110811276361e-05,6.1135430335998535
4,38.1063829787234,47,40,0.851063829787234,1.3361822727893014,20.819184128726793,0.00012930322554893792,7.6882429122924805
5,40.95652173913044,46,40,0.8695652173913043,1.4423485140432604,22.011891898070107,0.00011800263746408746,2.2407357692718506
6,31.509090909090915,55,48,0.8650909090909091,0.8030176738611772,14.51043430642535,0.00010495518654352054,1.079651951789856
7,18.726775956284158,61,49,0.7972677595628416,0.26366894486045567,4.059844241060454,9.404605953022838e-05,0.7953146696090698
8,20.52222222222221,60,49,0.8052222222222222,-0.2875633340809145,1.9184171780698875,8.561066351830959e-05,0.9667150974273682
9,-128.23853211009174,218,196,0.8976146788990825,-0.8055298065569332,38.45750890104287,7.855318835936487e-05,1.165543556213379
10,23.185792349726768,61,52,0.8418579234972677,-0.8615402963105225,0.6411902131698172,7.975931657711044e-05,3.8716413974761963
11,-32.65555555555555,120,105,0.8734444444444445,-0.5821356596495093,6.1529942571489435,7.462911162292585e-05,1.3834177255630493
12,22.9774011299435,59,49,0.8197740112994351,0.09240019815479172,3.9200350768450063,6.990098336245865e-05,1.1182812452316284
13,25.298850574712645,58,49,0.8329885057471265,0.19377985391656694,4.226337820835839,6.573846621904522e-05,1.0054839849472046
14,-32.624649859943986,119,104,0.8637535014005602,-0.2884549024638545,5.707833147787896,6.263505201786757e-05,1.7005650997161865
15,-5.702127659574472,94,83,0.8829787234042553,-0.27902810756859253,0.4211287954150364,5.912159031140618e-05,0.5399132370948792
16,63.95652173913044,23,20,0.8695652173913043,1.0614955948312854,53.3283866109459,7.723534508841112e-05,7.922691822052002
17,59.33333333333334,24,20,0.8333333333333334,0.4065035116218496,31.96071344180846,7.353422552114353e-05,0.8810100555419922
18,-5.702127659574472,94,83,0.8829787234042553,-1.4192176410033426,2.8956284024430765,7.25049467291683e-05,2.8263604640960693
19,-5.702127659574472,94,83,0.8829787234042553,-1.6553308410584577,4.235434989856373,6.915619451319799e-05,0.5636742115020752
20,-31.358974358974365,117,101,0.8564102564102564,-2.510367654293077,20.767256021678975,6.752728950232267e-05,2.194930076599121
21,34.95061728395062,54,49,0.8895061728395062,-2.005533470248338,0.6239341439175092,6.633289740420878e-05,2.5444557666778564
